RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
394976,10,"Phoenix, AZ",msa,AZ,142645,143021,143474,144365,145254,145928,146650,147335,148161,148870,149580,150278,150973,151658,152338,153002,153653,154290,154870,155468,156067,156746,157467,158091,158606,159057,159622,160218,160748,161404,162119,163047,163702,164380,164929,165642,166300,167030,167621,168319,168984,169757,170509,171372,172424,173444,174301,174992,175619,176507,177618,178946,180575,182282,,,190490,193293,196097,199992,204132,,214782,221001,227873,237307,247606,257479,267883,276432,284824,289041,290622,294638,299451,305001,306853,307548,306404,303837,300328,298881,296416,294307,291782,290449,289806,289636,289355,288043,285851,282988,279781,276786,272401,267992,263379,257679,251891,244553,239661,234468,228829,221372,214376,208935,201593,194219,187532,184303,180970,177527,173329,170202,167741,165681,163755,160959,160685,160773,161429,160288,159029,158661,157857,157113,154245,152207,149363,148035,146195,144429,142060,140242,139272,137716,136156,134358,133825,133646,133683,133875,133977,135296,136136,137426,137991,140608,144484,148684,152218,155543,159421,162949,166346,168337,171087,172936,175599,177206,179220,182043,185824,188868,191258,192898,193336,194865,196944,200080,200924,200511,200261,200489,200439,200491,200159,200478,201461,202777,203535,204205,206118,208059,209873,210610,212189,213577,215457,216457,217168,217743,219680,221452,222842,223822,224862,225832,226019,226655,227750,229506,231110,231914,232724,234086,235882,237229,238321,239458,241198,242170,243633,244932,246277,247075,248536,250825,253146,254965,256499,257824,259288,260781,262667,263872,264929,265909,267287,268577,269953,270820,271618,272406,273525,275399,277018,278692,280279,282322,284345,286418,289438,293550,296270,298008,300011,304425,309682,314968,320333,326474,333704,340019,348642,355438,367322,378747,391832,402128,410348,418068,424259,430363,436135,444768,453920,465331,474012,480334,478336,472210
394404,11,"Boston, MA",msa,MA,231718,233010,234265,236467,238657,241004,244079,247709,251580,255554,259471,263473,266890,269959,273002,276309,279515,282736,286073,289666,293194,297146,300893,304212,306575,308737,311101,313648,316187,318748,321560,324745,328363,333133,337671,341909,344945,348129,351504,355233,358705,361506,363142,364846,366871,369327,371843,374290,376806,379465,382227,385185,387868,390305,392785,395327,398648,401900,405120,407533,409728,412836,415873,419324,422058,423333,424062,423883,425157,426034,426812,426334,425823,424458,423543,422798,422055,420805,417972,415433,412177,409447,406348,404220,402830,401851,401176,400285,399369,398052,396543,395107,393663,391778,389710,387633,385670,383309,381169,379136,377495,375636,373445,371086,368275,365073,362092,359418,357503,355608,353221,351441,350503,350500,350378,350025,349583,349233,349356,350495,352001,353713,354899,356066,356716,357129,356795,356125,354136,352315,350636,350304,349837,348675,346875,345693,344661,344398,343288,342164,340304,338485,336798,335661,334657,334386,334821,335780,336786,337311,338127,338671,339142,340236,342055,344523,345795,348378,351491,355845,359064,361313,363265,365480,368559,371360,373611,375259,377058,378455,380091,382074,384085,385860,386985,387732,387864,387590,387939,389653,392695,395785,397917,398531,399579,400689,402814,404393,405885,407586,409159,410308,412396,414549,417185,419633,422551,424924,425863,426340,428093,429842,432699,434567,436553,437953,440024,442791,445409,448045,450885,452393,454372,455955,459183,461409,464123,466719,470227,472858,475336,477316,478886,480190,480991,482472,483526,484936,486288,487146,486783,485946,485379,485838,485973,486692,488060,489468,490736,492230,494861,496937,499526,500983,502056,501803,503599,508635,515208,522447,529083,535908,541449,547610,552848,558952,566173,576146,586013,593931,598923,603475,607781,612597,618039,625202,633597,643355,651279,656882,658173,657035
395057,12,"San Francisco, CA",msa,CA,353234,355123,357757,364955,374039,382493,389892,395981,403230,409955,417154,424590,430616,436560,443206,450776,456774,460592,463553,466501,468847,470039,470855,470313,469649,469680,471232,474813,478757,484382,490072,496170,501154,505021,508665,511838,515181,518693,522244,525918,527854,529452,531213,534991,539435,544909,549886,555408,562444,570480,580610,589838,599401,608510,618071,627084,636551,645704,655965,666323,677108,688608,699701,711826,723608,734425,742644,750295,757797,765907,771472,775381,777783,781215,785215,787285,786601,785275,783501,782891,779897,776510,774674,774182,776042,773528,771266,767887,764706,760699,756869,753381,749111,741985,734844,724663,717343,711156,705120,698211,689530,681274,671492,660744,649662,639823,629345,621628,610350,603009,595732,589297,582894,579905,577622,572063,564626,563623,568536,576930,583267,586501,587042,587186,588492,587760,584226,581711,577796,574954,570302,565702,561920,557440,554864,551519,547268,541665,539184,534938,533277,529389,527785,526349,524037,523970,524331,527090,532309,540296,546957,554564,560967,570074,579958,590606,605212,617899,632639,645645,661148,673393,683979,691401,699710,708758,719890,733345,743392,753815,757494,762402,761978,761799,760773,762838,767276,773740,781703,790134,796612,805672,815515,825603,832881,840154,846969,856669,868626,880407,887672,896127,908920,920637,923321,924909,925734,928338,922702,918964,916814,922928,928318,935342,940036,945434,950259,954980,960167,965926,972978,979688,990716,1001083,1015005,1028173,1042227,1052753,1065489,1079979,1094087,1105193,1112574,1120987,1124676,1126055,1121855,1112246,1104198,1100302,1098941,1098442,1097879,1097330,1096786,1094241,1093988,1092547,1092811,1096488,1105080,1112671,1123371,1124666,1115262,1105247,1106420,1122048,1134377,1145037,1153428,1159575,1164301,1173531,1188602,1209152,1237321,1269901,1303080,1323603,1335681,1340084,1349736,1360685,1377567,1400042,1427930,1452482,1466570,1465031,1451405,1422887
395025,13,"Riverside, CA",msa,CA,142459,143193,143826,145112,146272,147477,148645,150029,151383,152837,154155,155478,156825,157921,159237,160534,162019,163462,165154,167132,168963,170595,172070,173700,175161,176423,177578,178871,180504,182700,185140,188162,191127,194028,196750,199219,201735,203695,206017,208833,212378,215933,219460,223339,227087,231210,235133,239224,242714,246759,251672,257279,262949,269827,277717,287398,295088,302243,307266,314393,319808,326497,331350,339060,344321,350180,354995,361354,367727,373489,378325,382164,386062,389753,394041,397558,400808,403617,405700,407441,408703,409552,409805,409437,408952,409251,408084,405990,401974,397863,393234,387374,380769,374041,367846,362051,356208,348013,336747,323867,311691,300491,288019,275941,264685,256679,248133,239283,230356,225523,221798,217944,212707,209621,207282,204967,201732,199896,200243,201986,204230,204880,205624,206305,207766,208098,207790,206146,205764,204383,204660,204630,205073,204494,203629,202352,201742,200196,199119,197859,197093,196303,196106,195860,195909,195163,195094,195460,196317,197530,198931,201404,204364,206566,208467,210630,214279,217699,221643,225625,230797,236113,241352,244993,250063,256316,263276,268429,272688,276995,280009,281670,283444,285125,286012,286571,286666,288039,288673,289602,290428,291608,292732,294371,295481,296990,297606,299071,300657,302372,303786,305530,307435,309019,310646,312210,314210,315543,316988,318577,319637,320854,321731,323191,324910,326445,328380,330728,332927,335638,336293,338262,339784,342668,344527,346458,348742,352210,355322,358071,360720,362894,364643,365681,366906,367670,368435,368719,370285,371414,373118,374086,374862,375244,375541,376105,376277,377799,378592,380822,381412,382973,384434,386787,388097,389001,391272,395842,401468,406995,412819,419114,425186,431568,438670,447916,459431,472415,487327,500993,512613,519574,524024,528931,538560,549861,562418,571388,578995,584396,583954,581054
394532,14,"Detroit, MI",msa,MI,140771,141077,141625,142632,143787,144914,146206,147352,148318,149100,150093,151157,152195,153032,153784,154479,155245,155969,156658,157373,158137,158858,159454,160065,160766,161390,161866,162173,162455,162873,163185,163607,163922,164427,164876,165364,165839,166312,166553,166920,167344,167861,168168,168502,168947,169571,170127,170665,171191,171558,172009,172292,172758,173174,173651,174120,174554,175034,175395,175783,176186,176450,176687,176883,177251,177441,177517,177679,177989,178336,178568,178781,179010,179248,179297,179170,178898,178562,178122,177526,176834,176066,175270,174346,173198,172006,170716,169681,168473,167488,166358,165367,163872,162132,160423,159090,157693,156084,153949,151336,148439,145522,142402,138786,135587,133378,131417,128557,124382,120227,116588,114131,112314,110609,109435,108038,106822,104979,103434,101995,101393,100539,100053,99610,99789,100214,99977,99512,98598,97775,96630,95490,94209,93331,92637,91998,91368,90638,90172,89936,89971,90019,89950,89765,89539,89305,89711,90196,91141,92127,93467,94443,95044,95802,96609,97409,98113,99283,100811,102483,104238,106084,108152,110256,112332,114125,115736,117388,119119,120699,121965,123077,124120,125384,126383,126925,126947,127006,127395,127967,128713,129611,130633,131561,132232,132804,133190,133516,133563,133728,134057,134872,135792,136880,137614,139094,140477,141981,142823,143353,144039,144844,145693,146415,147385,148638,150084,151455,152986,154309,154964,155445,156006,156778,157764,158730,160285,161936,163698,165370,166742,167906,168595,169085,169813,170499,171405,172367,173448,174493,175126,175708,176546,177341,177857,177867,177993,178110,178421,178766,179731,180930,182922,184490,184807,183846,183520,184978,187623,190593,193523,196415,198669,201078,203275,205454,208257,211901,215683,218951,221156,223255,224292,225956,228349,231170,234060,236950,239523,241475,241603,241182
395078,15,"Seattle, WA",msa,WA,216557,217571,218405,220041,221666,223025,224497,225523,226431,227196,228131,229365,230714,232148,233571,234803,235629,236499,237243,238318,239026,240035,240837,242093,243004,244052,244950,245806,246415,246812,247319,248041,248705,249410,250011,250227,250946,251601,253071,254241,255847,257184,258484,259928,261240,262589,263450,264787,266422,268249,269876,271813,274341,277409,280098,282544,284802,287036,289482,292270,295467,298027,301238,304860,309229,314351,319860,326092,331144,335730,340047,344424,347687,352123,356551,362311,367456,372503,377350,381689,385300,388523,390425,391408,391782,393296,396528,400566,403291,404706,404936,405896,406059,404410,401459,398878,396864,394396,391592,387757,383634,379038,375289,370403,365604,360980,357055,352490,348454,344093,340009,334280,329542,325495,323346,321281,319629,318544,318253,318032,316123,314378,312504,312910,313325,312473,309869,306032,302818,298830,295336,292059,289808,288272,285952,283557,279115,276028,272672,270472,267737,265189,263121,261179,259878,257790,257204,257127,259175,261764,264716,266919,268931,271434,274592,277377,279406,282727,286782,291707,295937,299385,303012,306324,309586,312133,314337,317034,320399,323426,324900,325707,326093,328422,329715,330689,330667,332127,334202,337409,341240,344354,347304,349316,352425,354532,356889,359949,363166,366332,369510,373126,376697,381307,386044,390814,394312,397416,400510,402983,405445,407792,411829,416915,422449,428062,432953,438184,442638,447145,451557,455467,458984,463492,467753,473527,480119,488225,495825,501093,503973,504594,503654,503197,504575,506057,507381,507452,508357,507764,507245,505265,504203,502741,502577,503444,504593,506008,509432,515084,522065,527931,533876,538162,538174,537651,539315,547160,556293,566795,575904,582721,589678,596991,605992,616199,628129,645572,661100,674337,682560,690078,700932,712352,725942,738818,756406,774737,783924,782029,774955,767629
394865,16,"Minneapolis, MN",msa,MN,154666,155439,156028,157420,158725,160242,161837,164351,166617,168920,170485,172448,174216,175896,177682,179575,181308,182987,184764,186912,189184,191578,193698,195387,196720,197840,198958,200016,201623,203122,204805,206219,207772,209267,210803,212557,214265,215850,217354,218848,220451,221871,223379,224807,226357,227729,229224,230684,232075,233544,234956,236719,238450,240371,242025,243527,244982,246278,247336,248420,249930,251619,252911,254445,256049,257713,258852,259611,260529,261383,262476,263205,263679,264017,264268,264775,265083,265594,265569,265368,264639,264123,263467,263209,263073,263121,262793,262275,261520,260777,259618,258595,257369,256378,254798,252793,250364,247550,244976,242777,241170,239926,238252,235730,232732,229689,227043,224512,222034,219670,216956,214826,213684,213469,213442,213387,212928,212137,211196,210844,210801,211205,212040,212835,213364,213007,212146,210353,207911,205344,203234,200806,198711,196266,194897,193118,191463,189495,187695,186196,184793,183538,182190,180755,179757,179296,180004,180855,181819,182947,184224,185713,187189,188983,190827,192592,194482,195988,197620,199058,201549,203793,206163,208077,209986,211667,213064,214263,215909,218065,221000,223291,224671,224927,224749,224118,223331,222571,222333,222805,223515,225526,227531,229611,230354,230498,230719,230914,231478,231829,232668,233840,235684,237843,239844,241267,241640,241872,242348,243461,244425,245494,246613,248003,249387,251071,253058,255258,257093,258331,259159,259630,260325,260993,262336,264233,266649,269194,271390,273245,274483,275250,275859,276938,278175,279533,280714,282240,283810,285187,285655,286079,286485,287211,287649,287942,288726,289829,291227,292867,294265,295727,296932,298273,299078,299611,300430,302579,305584,309463,313217,316647,320105,323010,326259,328596,332495,337160,342914,346940,349699,351419,353590,356538,359412,362845,366245,370184,373375,375179,375168,373948
395056,17,"San Diego, CA",msa,CA,224357,225579,226901,229851,232679,236346,240149,244242,247835,250982,254297,257139,259632,262783,266949,272023,276155,279127,281280,283494,286126,288952,291774,293865,296047,298187,301129,304527,308758,313254,318687,324363,330198,336119,341439,347428,352279,357061,362053,367390,373357,378065,384067,389162,395821,401457,407219,408725,413631,420937,431325,439737,448438,463390,477057,489889,498965,508582,515948,522385,526135,529845,536426,544654,552799,555473,556477,557630,558671,559361,559432,559492,561272,560762,561173,560355,562104,561287,558396,553908,550218,547581,546432,544594,543297,540965,535095,529353,523091,519184,513814,510456,505530,501075,494923,490823,484471,476701,467857,461255,453064,444769,434669,425382,414096,404950,396518,391187,386219,383586,382220,377332,374518,368304,367598,364432,365854,366330,370500,374010,377519,379167,381356,385317,385889,385615,382704,380611,377219,372752,369314,368248,367566,366766,364049,362709,361070,360495,358695,354938,351238,348512,347836,346771,347714,348695,349782,349237,349955,352542,355110,357511,359527,362756,366578,373879,380312,386703,392606,399374,406093,414313,422846,431084,435143,437795,440704,444131,450398,457891,458823,457183,453378,453263,453612,451015,451388,452229,456740,458676,459133,459782,464624,468222,471937,472062,471215,471949,474356,478901,482456,487320,495065,498297,497578,497030,498431,501750,500273,502633,505579,511748,514947,517648,517747,520817,524760,530025,535106,538877,540358,541322,543712,548976,552375,556220,562203,568650,572786,572584,572013,573075,575115,578163,579330,581570,582488,582144,578449,576136,575781,578771,580375,582222,584460,586419,586981,587532,589524,592005,594912,598104,603669,607547,610424,610661,614187,620768,630725,641600,653503,663985,673283,681551,691654,705507,726230,750099,773635,788084,797676,802351,809787,820971,841138,861177,884073,903218,916325,915794,904536,893508
395148,18,"Tampa, FL",msa,FL,103636,103844,104126,104811,105615,106436,107129,107901,108706,109483,110227,110994,111731,112557,113293,114148,114882,115670,116484,117323,118232,119104,120019,121002,122008,122942,123908,124933,125991,126995,127971,129051,130077,131078,132065,133194,134366,135579,136775,138099,139467,140747,142071,143384,144779,146245,147581,148954,150067,151321,152777,154444,156246,158285,160797,163575,166341,168653,170799,172965,175479,178316,181387,185183,188873,192862,196819,201149,205897,209845,213579,216629,219546,222637,226352,230690,233708,235914,236925,238528,238973,238631,237274,235157,234122,233432,233097,232389,231243,229287,226164,222648,219424,215966,213151,209491,206221,202127,198810,195423,192155,188968,185785,182468,179127,175637,171771,168122,164937,162060,159454,156435,154032,151626,149814,147673,145854,144302,143734,143081,142908,142678,142510,142251,141946,141517,140511,139228,137592,136045,134335,133038,131400,129486,127702,125904,124507,122944,121700,120592,119909,119782,119729,119596,119103,119052,119212,119632,119968,120406,121132,122020,122779,123677,124339,125559,126869,128493,129768,131011,132654,134437,136500,138248,140051,141788,143408,144909,145677,146596,147485,148449,149357,149992,150644,150801,151345,152512,153939,155378,156242,157329,157845,158697,159152,160136,161020,162020,163157,164428,165714,167230,168899,170883,172516,173928,175201,176196,177324,178524,179953,181026,182731,184474,186153,187044,187907,189535,191174,192888,194175,195785,197098,198414,199746,201095,202401,204069,206095,207957,209123,210112,210996,212145,213430,214793,216200,217805,219413,220140,220493,220842,221492,221880,222491,222979,223479,223999,225022,226057,227304,228657,230450,232126,233285,234467,235801,238397,241174,244377,248085,252030,256436,260531,264836,269170,274412,282258,291420,300421,308094,314529,321261,326837,334641,342243,352539,363541,374450,382651,387140,389782
394530,19,"Denver, CO",msa,CO,195204,196527,197675,200228,202625,205171,207549,210158,212857,215486,218142,220645,223252,225578,227979,230226,232259,233914,235637,237335,238851,240039,241067,241796,242098,242603,243500,244573,245585,246347,247140,247503,247909,248342,248883,249145,249154,249217,249673,249959,249899,249681,249720,249845,250086,250324,251044,251704,252110,252222,252419,253018,253681,254377,254963,255557,255646,255926,256120,256982,257785,258318,258695,259000,259660,260111,260701,261117,261381,261757,262094,262579,263006,263146,263354,263395,263893,264193,264209,264253,263659,263041,262221,261930,261623,260822,260398,260315,260817,261137,261345,261258,260530,259369,257861,255993,254492,253227,252413,251541,250575,249863,248520,247384,246479,245932,245226,244278,243370,243002,242947,242917,242919,242776,242382,242056,241846,242055,242149,242450,243302,244583,245581,245740,245269,244306,243201,241845,240481,239115,238098,237275,236575,235650,234708,234068,232925,232113,231300,231096,231040,230997,231036,230996,231220,231660,232204,233205,234910,237165,239437,241075,242813,244604,246668,248577,250826,253430,256120,258312,260128,262094,264552,267197,269521,271372,273024,275231,277193,279460,280890,282494,284218,286066,288031,289319,291153,293357,296320,299572,303566,307770,311669,315117,318114,321114,323811,327039,330473,334292,337962,341810,344913,348350,351607,354994,357635,359602,361821,363968,366045,368241,371024,374257,377652,381292,384949,388055,390281,392133,393292,394413,396219,398837,401626,404847,407678,410477,412769,415591,418336,420726,422675,424565,426763,428893,431378,432707,433728,434874,435925,436787,436313,436140,435756,436057,436479,437227,438164,440030,442857,445007,446842,448327,449740,450751,452159,455298,459625,464872,470538,476491,482757,489495,497049,505609,517119,530304,543934,553821,560963,567103,574625,583775,593674,604906,617965,630198,639002,640289,636109,629632
395121,20,"St. Louis, MO",msa,MO,115847,116070,116335,116911,117495,118136,118865,119707,120526,121315,122255,123048,123552,123867,124328,125094,125907,126742,127530,128183,128913,129648,130488,131335,132121,132895,133535,134173,134852,135644,136503,137244,138013,138801,139680,140453,141218,141977,142701,143385,144165,145081,145995,146941,148000,149189,150134,151076,151842,152588,153164,153775,154633,155509,156506,157276,157881,158401,159010,159796,160551,161231,161935,162632,163492,164261,165032,165811,166647,167492,168246,168988,169639,170291,170836,171385,171876,172301,172695,172904,173142,173423,173820,174063,174234,174210,174258,174287,174334,174396,174384,174257,173971,173580,173057,172526,171972,171732,171380,170683,169899,169111,168649,168094,167579,166860,166059,165171,164402,163862,163653,163333,162725,161762,160816,160008,159311,158968,159035,159307,159498,159148,158855,158825,159025,158846,158254,157470,156658,155638,154662,153557,152540,151638,150785,149977,149027,148253,147327,146301,145386,144512,143706,142849,142250,141834,141837,142188,142713,142929,142811,142662,142633,142414,142487,142600,143386,143795,144249,144551,144963,145333,145422,145564,145512,145781,145785,145907,145633,145619,145706,146298,147277,148271,149021,149326,149453,149563,149627,149802,149725,150014,150340,151117,151696,152288,152670,153081,153439,153797,154045,154586,155083,155769,156258,156828,157433,158129,158816,159249,159775,160538,161504,162208,162801,163480,164271,165007,165423,165878,166341,167128,168018,168809,169344,169795,170352,170915,171672,172262,172864,173151,173668,174298,174877,175651,176393,177394,178512,179770,180671,180990,181133,181212,181337,181395,181622,182012,182459,183306,184086,185022,185428,185994,186129,186839,188032,189979,192128,194274,196455,198508,200562,202396,204739,207313,210721,214443,218046,220414,221708,222640,224278,226517,229345,232648,236291,239115,241594,242929,243748,243987
394358,21,"Baltimore, MD",msa,MD,156206,156382,156710,157334,158046,158717,159291,159996,160665,161417,161943,162535,163061,163542,163919,164551,165261,166216,167105,168240,169352,170330,171169,172062,173176,174477,175728,177001,178566,180380,182270,184101,185905,187762,189581,191486,193201,194880,196553,198527,200587,202999,205543,208240,210818,213377,215888,218458,220825,223120,225339,228318,232016,236094,239748,244216,248639,253233,257370,261291,264904,267545,270818,274947,279931,285362,291161,297483,302174,306420,309422,312973,315763,318924,321925,325636,329006,332185,334504,335738,336910,337433,337431,336924,336865,337390,337913,338322,338555,338649,338345,338212,337810,337092,334842,332468,330567,329811,329201,327482,325288,322508,319340,315844,312523,309624,307306,304647,302075,299626,297335,294698,291538,289180,287452,286417,284849,283575,282385,281555,281023,280620,280448,280787,281432,281514,280493,278028,275395,272775,270328,267695,265581,264314,263585,262412,261349,260306,258923,257263,255585,254544,253416,252611,251621,251440,251697,252432,252831,252794,252673,252400,252386,252500,253144,253584,254405,255376,257183,258713,260394,261666,262991,263828,264903,266049,267979,269323,270453,270990,271238,271892,271685,271485,270580,270268,269661,269354,269105,269177,269224,269332,269595,269442,269523,269138,268848,268401,268768,269050,269004,269332,269900,271065,271494,272500,273453,273984,274485,274569,275606,276220,277547,278672,279832,280401,280944,282162,282901,283457,282921,282626,282704,283351,284585,285903,287143,288137,289311,290297,291022,291372,292020,292600,293156,293264,293770,293989,294631,295205,295717,296054,296251,296306,296505,296351,296129,295749,295898,296505,297410,297873,298706,299170,299768,300406,302143,304814,307911,311403,314918,318704,321489,324818,328149,332093,335576,339671,343851,347341,349555,351155,353510,355806,358822,362116,366092,369840,372724,374899,376458,377626
