RegionID,SizeRank,RegionName,RegionType,StateName,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
395193,293,"Vineland, NJ",msa,NJ,136617,134983,136617,137967,140467,143165,146798,149265,149900,149900,149900,148567,145933,142633,141333,141633,143267,144767,147100,150433,152267,154300,154300,153633,151600,151633,154967,158500,161833,163500,165000,163317,163317,164950,165847,165997,164363,163450,161633,161967,167250,173883,181883,186450,189817,188650,187983,187950,192117,192933,194600,194900,202900,209567,216233,218233,221567
395036,294,"Rocky Mount, NC",msa,NC,127528,129278,132930,134597,135567,133583,132783,133783,136180,140346,138380,137300,133133,132433,130767,129900,129900,129067,129067,129067,131583,131583,130250,128583,131917,136583,142567,144233,145900,146267,147967,151967,152267,155567,158250,163283,168317,171667,168300,162933,168167,172600,179133,175566,174500,173333,172933,177900,177883,180767,182633,187317,193317,197983,208283,211450,215750
845167,295,"Ottawa, IL",msa,IL,118833,118000,117667,118300,119267,121600,124933,129800,131133,129500,126967,125633,126550,125333,125167,125883,130367,135288,138622,139697,139608,139608,139533,138300,135667,131500,129233,129567,130500,132633,135867,139167,140500,138767,135200,130650,126800,123733,121817,121500,126500,131483,137483,138817,142317,141317,143650,143667,143633,139967,134967,134667,136167,139467,141467,146450,149817
394306,296,"Albany, GA",msa,GA,129783,129767,130133,131900,131916,133217,133267,133250,131583,129933,131467,129800,126433,120933,118383,118417,119083,119967,121633,124700,127233,127200,125800,125967,128333,131667,133967,134967,134967,136333,137667,142333,144333,147900,146567,148200,143600,140350,136550,134400,134283,130033,136133,141150,148633,152683,149333,144933,131633,128300,129933,139083,152417,159083,169517,167883,177583
395102,297,"Sioux City, IA",msa,IA,174738,174822,176412,179748,181665,186333,189233,194208,196200,194950,191608,188283,188267,188291,187041,189740,195083,206324,213325,210825,202483,191142,184958,183958,183950,184633,183982,188991,200808,214475,221150,222000,215000,205000,197750,195750,199083,201308,208283,217950,220975,217633,214467,211467,207500,198158,191492,186792,186300,186300,200000,216633,231300,234633,234633,238125,241425
395013,298,"Rapid City, SD",msa,SD,248567,249600,252933,256267,266567,273233,279900,279900,279933,278950,277317,277283,277633,275967,273967,271267,271250,269917,269917,269900,269750,268433,268133,268317,266983,267283,268366,274216,277483,279700,281700,281467,281167,278250,276917,273883,268267,267917,271083,,304767,312467,312500,307500,315000,321667,331500,338733,338567,357650,367083,380550,374633,379600,383300,388633,388667
394800,299,"Logan, UT",msa,UT,286950,284833,287200,293117,299816,302316,300800,299133,294300,291667,291633,294633,297633,295833,292483,289800,293267,301950,307283,310550,305550,304533,301133,301100,299433,297933,294467,293500,298467,305300,313267,319633,328033,329150,332733,334667,342733,332817,325783,330800,355800,374167,373167,374833,380667,399150,402450,413283,424967,441333,452967,457967,458283,463317,467650,472650,467467
394880,300,"Morristown, TN",msa,TN,194633,193267,194917,198617,200283,206767,213067,218067,211583,209917,204917,203267,199117,203817,205450,211267,215933,224300,225967,222433,220733,217400,217567,216900,218567,218067,216733,216250,220783,229483,239633,246267,249600,246600,237967,229633,226300,231600,239900,243267,249933,259933,276567,281567,281567,276267,280967,280983,283557,283857,282207,284633,287967,299600,306567,319250,324950
394515,301,"Dalton, GA",msa,GA,166300,167967,169600,167933,167467,167467,169433,168267,162550,159217,159183,163233,163267,163300,162983,163983,163983,165967,168967,170633,170633,169933,171567,171583,171583,169617,171133,172800,174950,177417,187117,197800,209333,216333,222167,226633,229933,229917,228683,225367,222883,224967,230567,237367,239850,242567,246267,246267,242800,235950,235967,239133,247133,258283,263617,269433,271600
394595,302,"Flagstaff, AZ",msa,AZ,410251,421633,437133,445833,450700,451533,449200,443733,437366,430999,429933,434950,437817,435983,429317,424800,425967,425733,425733,423067,422717,423067,424733,426983,438317,444950,460967,467300,475633,471300,466633,460000,462333,474000,490667,508333,516667,528288,538205,546538,551583,558333,572500,584150,584150,586625,591308,626275,644633,661583,651583,658250,663300,678333,683000,686167,676133
395232,303,"Winchester, VA",msa,VA,249867,244217,244217,249117,259450,266117,265967,261300,254633,249933,248233,247933,247933,245933,246067,249400,254433,259617,262650,264983,263317,266983,269983,274167,272467,270133,270967,274300,279383,282275,285642,289558,293333,293150,289717,281133,277917,279500,286233,294633,306483,318483,326783,328117,325967,322633,319600,319433,316467,306500,307817,319150,335817,345000,356633,367450,367450
394783,304,"Lebanon, PA",msa,PA,190050,180383,173371,169621,170221,173867,179533,184633,187967,188933,186567,181600,174933,171633,174967,179967,184949,187283,193133,197483,199817,200667,203667,203967,200617,198250,196617,201600,205800,207433,202433,201600,203267,204966,201600,198300,193450,197133,198800,203617,199967,206633,215483,216650,209967,200383,199183,199200,199967,200000,203333,209667,219633,229633,239967,246667,249998
395000,305,"Pottsville, PA",msa,PA,74967,76333,77967,79633,81600,84933,87267,88933,87450,87600,88533,89617,88800,87900,88300,91467,96467,104800,112267,117267,115600,109933,102933,100967,104000,107633,106300,108266,108300,118267,121633,123300,113333,105000,99999,99816,98116,94783,89267,89267,89233,91567,93267,103300,111667,116917,113583,108232,97982,92982,92967,104633,113617,123950,125617,126600,123267
394879,306,"Morgantown, WV",msa,WV,215267,215300,216883,221500,228167,233233,234883,235967,235817,237550,237800,239467,238767,239100,239233,241600,244583,247917,249283,249235,249185,248352,248417,248167,249000,249000,249333,252333,255666,258500,259133,261100,259800,256500,251500,249967,249933,252050,255383,261750,266000,269000,265667,259333,250667,241400,234400,229900,231167,236767,243600,249083,250400,249900,249383,247800,246433
395139,307,"Sumter, SC",msa,SC,148667,147167,145817,145117,145250,146767,150800,155467,157300,154933,150933,149267,149233,149933,149933,153167,160015,169982,176632,179450,179317,181133,181433,181267,179883,178250,176916,173986,173987,175320,178000,179667,178317,173983,170617,171133,170467,170467,166620,171454,176454,181433,181767,179283,180967,180933,181783,178800,177000,176967,178267,189900,201600,212450,219133,224133,231650
395153,308,"The Villages, FL",msa,FL,269933,266600,261583,256600,254117,252450,255783,254967,253300,250933,253933,260632,268166,271799,271300,267783,267483,267950,269630,269963,273297,276300,279633,282167,284833,286500,286400,287067,288400,289300,289600,291267,294600,297933,299900,299600,297933,295299,295449,297149,299783,306600,316600,330967,345983,354317,359950,354950,365767,385767,408083,420600,422283,424950,426550,425650,427183
395094,309,"Sherman, TX",msa,TX,282298,280220,283521,279371,285450,278783,284633,269446,258980,240313,238833,237667,234483,231450,229450,227967,229633,233467,238883,240567,240233,238150,234833,231633,229633,229600,229450,229950,232983,236167,239167,239333,239633,243133,246600,249867,253100,258967,264067,264000,264500,268967,275767,282767,283267,284933,281600,287967,291333,293667,285667,284000,288000,298083,303067,315067,323983
395221,310,"Wheeling, WV",msa,OH,131567,131417,129783,128567,131750,135050,137633,136267,134633,133267,134633,137933,139600,139867,139567,137917,136400,135733,137083,137483,136783,133750,131433,128133,124833,123300,121600,124900,128267,134633,137967,141300,139967,139667,137967,139600,139583,139583,136267,133250,132783,136717,143083,145250,146333,149967,152600,153267,148450,144150,139633,136150,137783,141467,143133,144800,146617
394756,311,"La Crosse, WI",msa,WI,214400,218100,226433,232633,241100,241100,241417,238083,239750,240750,239450,236117,231933,231567,234900,239900,244900,245900,244233,240933,241633,243483,243450,241783,241633,243317,244983,243316,248000,251316,259617,259100,258783,250150,240808,231142,226442,226600,231083,236083,239433,243250,241617,238283,234650,235783,234800,230100,228100,227400,231917,236117,246150,250000,256667,258133,261433
394661,312,"Hammond, LA",msa,LA,188500,187133,186300,185800,185833,186288,185455,185422,185933,184552,184585,184952,187633,187600,186267,184386,185053,187044,189275,191842,191483,191467,192017,192050,192417,189000,188967,191933,196600,203300,206966,213633,216967,219667,218000,216300,219867,221533,225575,225675,225675,226667,229967,233267,231100,234467,239500,246667,244167,243983,241983,244483,242000,245333,245300,249600,253100
394900,313,"Napa, CA",msa,CA,801000,785667,778333,780500,804167,838500,866333,849417,839417,832750,856000,855000,838658,813992,808992,821667,843250,861333,868333,858233,839450,836283,842800,849500,849333,852333,846500,861833,885500,907667,913467,934617,989117,1026650,1062500,1079167,1128833,1127833,1083667,1019667,986667,1018333,1045000,1053500,1044500,1040500,1064333,1098333,1131667,1163333,1167500,1183833,1186833,1199000,1192667,1176333,1143000
394668,314,"Harrisonburg, VA",msa,VA,243267,241600,242933,245767,255647,257330,263130,256400,254417,251083,251267,254600,257933,257967,254933,253267,256567,264900,268233,274917,276583,279917,281267,283800,283667,284000,282300,282267,284733,290567,292833,295033,291730,297980,291647,291317,283250,286250,290665,300082,308715,307950,304917,297613,295113,291795,299948,302440,318042,320892,337333,336417,331083,318000,313300,321600,328083
394728,315,"Jonesboro, AR",msa,AR,166750,167733,171733,175650,177000,174400,173700,173867,175100,175383,173550,173550,176383,181350,186358,188242,189942,191633,193333,196083,195417,192567,188117,187083,184900,182933,179600,181300,184933,188300,189933,192883,194550,197883,197467,195767,192433,191433,196450,199783,198250,194933,194903,198237,199737,198433,198133,197933,204733,208367,208633,205533,207865,212932,217232,219900,221433
394442,316,"Carbondale, IL",msa,IL,134033,130833,129167,129900,131567,134600,137133,138800,138800,137800,134467,133050,133217,134183,131933,130233,134050,139250,142583,141133,139683,139383,139067,138950,135950,132367,128467,126800,126067,126900,128233,129233,129000,128000,127417,126250,121329,117213,110796,113717,118233,124433,124267,121417,121467,124783,124783,123083,118267,119967,120483,125800,128467,141133,146900,152533,147459
394577,317,"Eureka, CA",msa,CA,390483,396833,397667,394633,394633,392633,394333,391300,389967,389967,386567,385567,382200,381967,376300,376333,380000,390000,394000,394667,393000,388817,383150,378150,374167,371833,371000,368500,367483,366317,372650,380333,388167,393167,405500,413000,429667,421667,425667,417667,422983,420983,420983,425150,424633,431300,434817,453333,455000,458333,455000,471333,487667,499000,498667,492300,484967
395117,318,"Springfield, OH",msa,OH,104900,104833,103167,104833,106567,110567,112267,113117,114150,114150,114583,112667,110000,108250,108500,114800,119933,125683,128383,131083,133633,133933,132600,126117,120117,115783,115633,116300,121100,127267,134283,141117,143242,142758,137792,137733,135600,133917,136683,145483,152983,156950,156750,155933,150967,144967,141633,143267,146200,151183,151183,154917,159917,161617,161617,164933,171567
394368,319,"Battle Creek, MI",msa,MI,110966,108800,108150,110483,118983,130967,140633,143285,141985,140619,139267,137267,137300,136333,135817,132450,133533,139383,148750,154300,154300,153267,151600,149933,146633,143833,142133,140433,141200,144533,149217,157917,161250,159600,148450,140150,138150,140317,144717,143683,147667,151567,158267,156600,153633,151967,152000,151667,146633,146600,146567,149933,161800,168467,174300,170133,170133
394307,320,"Albany, OR",msa,OR,270250,270250,270250,269597,269597,271297,276633,283317,286617,286600,284950,281617,278267,274933,279933,284633,289450,289150,288133,289150,291150,294917,296333,294667,290583,289500,290083,293383,295550,297966,302450,307450,310783,308000,302966,302966,304633,306333,308333,311667,318333,328333,345000,356633,362433,360583,360617,364817,368333,371333,374667,378000,384967,389633,396267,403783,407117
394890,321,"Mount Vernon, WA",msa,WA,388333,388333,386500,391467,404800,418092,430625,430812,426687,420603,412019,406336,399902,399633,415317,421833,427000,415042,408508,403675,404967,406667,411667,416067,431067,439400,441667,445000,455658,460633,459383,460392,468750,466633,457967,449633,452667,463000,472000,469000,470667,486667,512500,529167,530833,536667,541333,541000,538333,528783,527450,545083,568300,589967,586667,583300,579950
394821,322,"Manhattan, KS",msa,KS,173283,171583,169900,171600,173933,175633,177200,176567,176567,175000,174167,174167,174167,175000,178000,181333,183333,182167,180467,179800,177967,176333,175000,175000,175000,173333,173500,176833,183000,187833,189467,189600,189267,182600,176267,171600,171617,170900,170900,175900,183283,188283,191600,189950,184950,179983,178000,178000,173000,169967,169133,184133,198317,210817,212467,214817,216483
394810,323,"Lumberton, NC",msa,NC,125829,123196,118967,116967,117617,120967,122133,118575,113508,109342,111583,113300,113300,112967,111333,111333,111667,114967,118300,120550,122250,124250,125333,125333,125000,124733,119733,118067,119967,126300,132950,134650,140817,144166,148166,145633,144450,145417,149450,151300,152667,153667,158417,165417,173417,171150,167817,163117,168300,171633,178333,174667,171333,172966,179966,191600,194467
394390,324,"Bismarck, ND",msa,ND,262633,259632,257482,254448,260783,264633,264667,261633,258267,255930,252597,250960,251597,250947,249100,247463,253113,256597,261083,259417,261117,261600,261633,261600,258267,256600,259933,266600,278233,283263,286597,283263,282598,281965,285298,284267,283233,281567,281567,277650,273165,271532,273815,271633,266600,266600,264950,264967,256600,256533,261517,271517,290233,305233,316350,317350,317700
394727,325,"Johnstown, PA",msa,PA,74933,74733,74733,74733,76567,78233,80600,80633,80600,79900,79800,78533,76892,76958,76625,78267,81533,86500,90933,91000,90200,87133,86150,85950,87033,84717,82083,78833,78233,78567,79883,80483,80967,82150,82117,82717,82717,84400,83283,79950,78267,79933,87933,96300,99667,97583,92583,90916,89966,89633,89600,90467,92467,98150,98967,101667,102683
395098,326,"Sierra Vista, AZ",msa,AZ,168817,168983,169317,169633,171633,174933,179967,183300,185000,184967,183967,183967,184000,184967,184933,185900,189267,192883,196583,196583,196333,196000,197333,198667,198500,198667,198967,202467,205633,209000,208000,209000,210917,214250,216167,215917,212250,211333,213000,219250,224250,230583,236167,241167,241500,244667,246333,252167,254167,257317,258150,261483,263333,265000,268333,273000,277900
394780,327,"Lawton, OK",msa,OK,112617,112150,115317,118300,122100,123900,124600,122967,122833,122833,122833,121333,120500,120467,122100,123267,126600,126633,128117,128117,129750,129259,127592,125926,124900,123433,123400,124100,126900,128600,128583,130692,130475,128125,121383,116967,113667,112667,107233,108867,109833,114933,118300,121667,124300,122467,119100,115950,111783,111817,110667,116667,126417,139717,146050,145633,144000
